,RequestNumAppName,FeatureRequest-ErrorFixed,Defect,Class,Reason,Interpretations,Questions,StartIndex,EndIndex,AnnotatedText,IndexExtract
87,5238-Signal,"Request Number - 5238 | Request Title - Conveniently raise-to-speak and raise-to-listen Voice messages | Request Description - Telegram 3.5 added the very convenient raise-to-speak and raise-to-listen feature for voice messages: When a chat is open, bring your phone to your ear (as if taking a phone call) to listen to new voice messages or record a new one after the signal. Voice messaging is one of the most popular features of Wazzapp, raise-to-speak  and raise-to-listen would make it much easier to use, even better than the competition!",Ambiguity,Lexical,"""signal"" is a noun without a reference index. ",Sign; sound; the app,"How is the ""signal"" activated such that the user will know it is time to leave a voice message?",369,376,signal.,signal.
88,5775-Signal,"Request Number - 5775 | Request Title - Add longer-term disappearing timeouts | Request Description - I have looked at all open and closed issues containing ""disappearing"" here and in the libsignal-java repo. I hope the bug belongs to this repo, sorry if not! For my use case, the 30s/.../1 week periods for disappearing messages are not useful. I quite often want to have a look at messages written within the last month. I'd thus not use the feature at all, even though in principle I think it is a good idea. I'd suggest to add further periods up to at least one year or something. (As I'm thinking of it, maybe it should even be 13 months rather than 12, so you can re-read what you were discussing on your last year's birthday or last christmas or whatever, and it only disappears little after) (Signal 3.19.1 on Android 6.0.1 / CM 13)",No Defect Found,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
89,6362-Signal,"Request Number - 6362 | Request Title - Visual display for how many contacts are on Signal | Request Description - I have:   searched open and closed issues for duplicates  read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  It'd be nice if Signal had a screen that would show e.g. a pie chart that indicated how many of my contacts were on Signal. Or how many of the messages I send are encrypted. Tapping an element of the pie chart would then show a list of people in that category - this would be a nice way to get an overview of contacts I still need to convince to convert. There's probably also room for some gamification in here - the app could display something like e.g. ""Almost there! __"" when most, but not all, of my contacts were using Signal.",Ambiguity,Lexical,"The word 'on' can have multiple meanings, which creates multiple interpretations of the sentence and feature request.",online; using; registered with; connected via; copied into,"When you wrote ""contacts are on Signal"", does ""on"" mean online, using, registered with, connected with me via, copied into, or something else?",81,83,on,on
90,6362-Signal,"Request Number - 6362 | Request Title - Visual display for how many contacts are on Signal | Request Description - I have:   searched open and closed issues for duplicates  read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  It'd be nice if Signal had a screen that would show e.g. a pie chart that indicated how many of my contacts were on Signal. Or how many of the messages I send are encrypted. Tapping an element of the pie chart would then show a list of people in that category - this would be a nice way to get an overview of contacts I still need to convince to convert. There's probably also room for some gamification in here - the app could display something like e.g. ""Almost there! __"" when most, but not all, of my contacts were using Signal.",Ambiguity,Lexical,"The word 'on' can have multiple meanings, which creates multiple interpretations of the sentence and feature request.",online; using; registered with; connected via; copied into,"When you wrote ""how many of my contacts were on Signal"", does ""on"" mean online, using, registered with, connected with me via, copied into, or something else?",376,378,on,on
91,6362-Signal,"Request Number - 6362 | Request Title - Visual display for how many contacts are on Signal | Request Description - I have:   searched open and closed issues for duplicates  read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  It'd be nice if Signal had a screen that would show e.g. a pie chart that indicated how many of my contacts were on Signal. Or how many of the messages I send are encrypted. Tapping an element of the pie chart would then show a list of people in that category - this would be a nice way to get an overview of contacts I still need to convince to convert. There's probably also room for some gamification in here - the app could display something like e.g. ""Almost there! __"" when most, but not all, of my contacts were using Signal.",Ambiguity,Lexical,"Due to systemic polysemy, the word ""using"" can be used to describe a status, behavior, or a disposition, which creates alternative meanings for the sentence.",currently interacting with; regular users of; registered with,"When you wrote ""when most, but not all, of my contacts were currently using Signal"", does ""using"" mean currently interacting with, regular users of, registered with, or something else?",782,787,using,using
92,6362-Signal,"Request Number - 6362 | Request Title - Visual display for how many contacts are on Signal | Request Description - I have:   searched open and closed issues for duplicates  read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  It'd be nice if Signal had a screen that would show e.g. a pie chart that indicated how many of my contacts were on Signal. Or how many of the messages I send are encrypted. Tapping an element of the pie chart would then show a list of people in that category - this would be a nice way to get an overview of contacts I still need to convince to convert. There's probably also room for some gamification in here - the app could display something like e.g. ""Almost there! __"" when most, but not all, of my contacts were using Signal.",Ambiguity,Syntactic,"A word may have been omitted for brevity that provides context, and assumptions made in its absence create multiple possible interpretations.","Signal contacts; phone contacts; contacts on other linkable applications (e.g. Facebook, Hangouts, etc.)","When you wrote ""contacts"", are you referring to Signal contacts, phone contacts, contacts on other linkable applications (e.g. Facebook, Hangouts, etc.), or something else?",63,76,many contacts,many contacts
93,6362-Signal,"Request Number - 6362 | Request Title - Visual display for how many contacts are on Signal | Request Description - I have:   searched open and closed issues for duplicates  read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  It'd be nice if Signal had a screen that would show e.g. a pie chart that indicated how many of my contacts were on Signal. Or how many of the messages I send are encrypted. Tapping an element of the pie chart would then show a list of people in that category - this would be a nice way to get an overview of contacts I still need to convince to convert. There's probably also room for some gamification in here - the app could display something like e.g. ""Almost there! __"" when most, but not all, of my contacts were using Signal.",Ambiguity,Syntactic,"A word may have been omitted for brevity that provides context, and assumptions made in its absence create multiple possible interpretations.","Signal contacts; phone contacts; contacts on other linkable applications (e.g. Facebook, Hangouts, etc.)","When you wrote ""my contacts"", are you referring to Signal contacts, phone contacts, contacts on other linkable applications (e.g. Facebook, Hangouts, etc.), or something else?",359,370,my contacts,my contacts
94,6362-Signal,"Request Number - 6362 | Request Title - Visual display for how many contacts are on Signal | Request Description - I have:   searched open and closed issues for duplicates  read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  It'd be nice if Signal had a screen that would show e.g. a pie chart that indicated how many of my contacts were on Signal. Or how many of the messages I send are encrypted. Tapping an element of the pie chart would then show a list of people in that category - this would be a nice way to get an overview of contacts I still need to convince to convert. There's probably also room for some gamification in here - the app could display something like e.g. ""Almost there! __"" when most, but not all, of my contacts were using Signal.",Ambiguity,Syntactic,"A word may have been omitted for brevity that provides context, and assumptions made in its absence create multiple possible interpretations.","Signal contacts; phone contacts; contacts on other linkable applications (e.g. Facebook, Hangouts, etc.)","When you wrote ""of contacts I still need to convince to convert"", are you referring to Signal contacts, phone contacts, contacts on other linkable applications (e.g. Facebook, Hangouts, etc.), or something else?",569,580,of contacts,of contacts
95,6362-Signal,"Request Number - 6362 | Request Title - Visual display for how many contacts are on Signal | Request Description - I have:   searched open and closed issues for duplicates  read https://github.com/WhisperSystems/Signal-Android/wiki/Submitting-useful-bug-reports  It'd be nice if Signal had a screen that would show e.g. a pie chart that indicated how many of my contacts were on Signal. Or how many of the messages I send are encrypted. Tapping an element of the pie chart would then show a list of people in that category - this would be a nice way to get an overview of contacts I still need to convince to convert. There's probably also room for some gamification in here - the app could display something like e.g. ""Almost there! __"" when most, but not all, of my contacts were using Signal.",Ambiguity,Syntactic,"A word may have been omitted for brevity that provides context, and assumptions made in its absence create multiple possible interpretations.",convert to using the Signal app; convert their contact relationship in another app to the Signal app; convert to the behavior of using encryption,"When you wrote ""convince to convert"", did you mean convert to using the Signal app, convert their contact relationship in another app to the Signal app, convert to the behavior of using encryption, or something else?",609,617,convert.,convert.
96,6424-Signal,"Request Number - 6424 | Request Title - Improve search for non-contacts | Request Description - We recently made some improvements in Signal-iOS around searching for non-contacts by phone number.  I suggest we have parity on Android.  Fix non-contact lookup for non-US users. SignalServiceKit#130 Further refinements to phone number parsing. SignalServiceKit#139 Let's say user has a US phone number like +12045002827.  They should be able to search for another US phone number like +17043264096 by entering any of:  +17043264096 17043264096 7043264096 They should also be able to search for a non-US phone number like +441733530267 by entering any of:  +441733530267 441733530267 IMO we should try prepending the calling code for the current user's phone number and the calling code that corresponds to the default region for the current device.  I'm not sure how this works on Android, but on iOS users specify their language and region preferences as a system setting.  So for a user living in the US (With a US phone number) but who is Scottish and like seeing dates and times, etc. formatted in UK way and thus uses the UK region, we should try both US and UK calling codes since they are likely to look up users in both places.",No Defect Found,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
97,7567-Signal,"Request Number - 7567 | Request Title - [Feature Request] SMS/Signal Notifications profile | Request Description - I have:   searched open and closed issues for duplicates  read https://github.com/signalapp/Signal-Android/wiki/Submitting-useful-bug-reports  Bug description. When making Signal as default SMS manager, there is no way to have default SMS notification (Android settings) to be enforced and having the Signal notification settings just for Signal message/call only. Steps to reproduce.  Install Signal and enable SMS support. Actual result: The same Expected result: Use Android notification profile for regular SMS/MMS and use Signal settings for secure messages / call. I use Signal with a limited number of people and I wish to know the difference between regular SMS or secured one by the ringtone (secure messages are mostly more urgent than other SMS). Screenshots. Device info. Device: BlackBerry Motion Android version: 7.1.2 Signal version: 4.16.9 Link to debug log.",Ambiguity,Syntactic,"A modifier is being used between a grouping of two words, which can be interpreted as applying to both words or just the first word, which creates multiple possible meanings.",Signal message and Signal call; Signal message and all types of call,"When you wrote ""Signal message/call"" did you mean Signal message and Signal call, Signal message and any call, or something else?",454,473,Signal message/call,Signal message/call
98,7567-Signal,"Request Number - 7567 | Request Title - [Feature Request] SMS/Signal Notifications profile | Request Description - I have:   searched open and closed issues for duplicates  read https://github.com/signalapp/Signal-Android/wiki/Submitting-useful-bug-reports  Bug description. When making Signal as default SMS manager, there is no way to have default SMS notification (Android settings) to be enforced and having the Signal notification settings just for Signal message/call only. Steps to reproduce.  Install Signal and enable SMS support. Actual result: The same Expected result: Use Android notification profile for regular SMS/MMS and use Signal settings for secure messages / call. I use Signal with a limited number of people and I wish to know the difference between regular SMS or secured one by the ringtone (secure messages are mostly more urgent than other SMS). Screenshots. Device info. Device: BlackBerry Motion Android version: 7.1.2 Signal version: 4.16.9 Link to debug log.",Ambiguity,Syntactic,"A modifier is being used between a grouping of two words, which can be interpreted as applying to both words or just the first word, which creates multiple possible meanings.",secure messages and secure call; secure messages and all types of call,"When you wrote ""secure messages / call"" did you mean secure messages and secure calls, secure messages and any calls, or something else?",662,685,secure messages / call.,secure messages / call.
99,7567-Signal,"Request Number - 7567 | Request Title - [Feature Request] SMS/Signal Notifications profile | Request Description - I have:   searched open and closed issues for duplicates  read https://github.com/signalapp/Signal-Android/wiki/Submitting-useful-bug-reports  Bug description. When making Signal as default SMS manager, there is no way to have default SMS notification (Android settings) to be enforced and having the Signal notification settings just for Signal message/call only. Steps to reproduce.  Install Signal and enable SMS support. Actual result: The same Expected result: Use Android notification profile for regular SMS/MMS and use Signal settings for secure messages / call. I use Signal with a limited number of people and I wish to know the difference between regular SMS or secured one by the ringtone (secure messages are mostly more urgent than other SMS). Screenshots. Device info. Device: BlackBerry Motion Android version: 7.1.2 Signal version: 4.16.9 Link to debug log.",Ambiguity,Syntactic," An ellipsis is a gap in a sentence cause by omission of a lexically or syntactically necessary constituent.
Elliptical ambiguity occurs when it is not certain whether or not a sentence contains an ellipsis. In this case, ""the same"" seems to be cut off and it is not clear the results is the same to what?",The same as enabling SMS; The same as installing Signal,"Can you explain what you mean by ""actual results: the same""?",555,563,The same,The same
100,1504-Signal,Request Number - 1504 | Request Title - Notification Color for Individual Contacts or Groups | Request Description - how about we edit this one too?  or just delete it..... 🙈,Ambiguity,Pragmatic,"There is not enough information presented to determine what concept the highlighted text is referring to, which creates multiple potential interpretations.",the notification color; the request,"When you wrote ""this one"", were you referring to the notification color, a different feature request about notification colors, or something else?",135,143,this one,this one
101,1504-Signal,Request Number - 1504 | Request Title - Notification Color for Individual Contacts or Groups | Request Description - how about we edit this one too?  or just delete it..... 🙈,Ambiguity,Pragmatic,"There is not enough information presented to determine what concept the highlighted text is referring to, which creates multiple potential interpretations.",users; developers; forum moderators,"When you wrote ""we"", are you referring to users, developers, forum moderators, or someone else?",127,129,we,we
102,1504-Signal,Request Number - 1504 | Request Title - Notification Color for Individual Contacts or Groups | Request Description - how about we edit this one too?  or just delete it..... 🙈,Ambiguity,Semantic,"It is unclear how the different noun phrases (notification color, individual contacts, groups) associate with one another in a collective/distributive sense, creating multiple possible interpretations.",one color for all individual contacts and one different color for all group messages; one different color for each individual and group; one color for all individual contacts and group messages (differentiated from system or other types of notifications),"When writing ""notification color for individual contacts or groups"", are you suggesting one color for all individual contacts and one different color for all group messages, one different color for each individual and group, one color for all individual contact and group message notifications (to differentiate user communications from system or other types of notifications), or something else?",40,92,Notification Color for Individual Contacts or Groups,Notification Color for Individual Contacts or Groups
103,1504-Signal,Request Number - 1504 | Request Title - Notification Color for Individual Contacts or Groups | Request Description - how about we edit this one too?  or just delete it..... 🙈,Ambiguity,Pragmatic,"There is not enough information presented to determine what concept the highlighted text is referring to, which creates multiple potential interpretations.",the notification color; the request,"When you wrote ""it"", were you referring to the notification color, a different feature request about notification colors, or something else?",165,172,it.....,it.....
104,1504-Signal,Request Number - 1504 | Request Title - Notification Color for Individual Contacts or Groups | Request Description - how about we edit this one too?  or just delete it..... 🙈,Ambiguity,Syntactic,"A conjunction ""or"" is used with a modifier ""individual,"" which triggers syntactic coordination ambiguity. As a result, the phrase ""individual contacts or groups"" can be parsed and grouped differently: ((individual contacts) or groups); (individual (contacts or groups)).","Individual contact; individual contacts; individual groups; individual groups; only individual contacts, and all groups together;",Do you need this feature just for an individual group or groups?; Do you need this feature for an individual contact or a group of contacts?,63,92,Individual Contacts or Groups,Individual Contacts or Groups
105,802-Signal,"Request Number - 802 | Request Title - Feature Request: import and export keys to file, Bluetooth, QR, and NFC | Request Description - more specificly I'd like to be able to import and export the private key, and public keys to files. I'd also like to be able to import and export public keys via bluetooth, NFC, and QR code. Something like this: https://play.google.com/store/apps/details?id=org.sufficientlysecure.keychain The do key management pretty well, for GPG. (sadly no one writes apps that use their wonderful app, but seriously, best key management app there is.) its also open source, I wonder if you could steal some code from them, and use their key management interface. Reasons I need this new phone, I need to securely wipe the old key, export the old key to a file, and then re-import it. Lost phone, in case I loose my phone, I can reuse the same gpg key. Device immaterial - once I have a back up file of the private key, I can store that on an encrypted parition, or container, and bounce that around as I see fit between devices, PCs, internet storage, etc.. I can then bring it back when I need it. I can also switch between phones at will. For public keys. in addition to reasons 1-3, having a good back up of my friend's public keys, I can easily re-import them, and share them with other people as needed, to make the fewest amounts of key exchanges needed. I can set up phones for people with all the public keys they need. just load them up, and go. This would just make an already good app fucking awesome.",Ambiguity,Syntactic,"More than one conjunction (""and"") is used in the sentence. ",import private key to files; import private key; export private key to files; export public key to files,How do you want to export keys to files? How do you want to import keys from files?,174,234,"import and export the private key, and public keys to files.","import and export the private key, and public keys to files."
106,802-Signal,"Request Number - 802 | Request Title - Feature Request: import and export keys to file, Bluetooth, QR, and NFC | Request Description - more specificly I'd like to be able to import and export the private key, and public keys to files. I'd also like to be able to import and export public keys via bluetooth, NFC, and QR code. Something like this: https://play.google.com/store/apps/details?id=org.sufficientlysecure.keychain The do key management pretty well, for GPG. (sadly no one writes apps that use their wonderful app, but seriously, best key management app there is.) its also open source, I wonder if you could steal some code from them, and use their key management interface. Reasons I need this new phone, I need to securely wipe the old key, export the old key to a file, and then re-import it. Lost phone, in case I loose my phone, I can reuse the same gpg key. Device immaterial - once I have a back up file of the private key, I can store that on an encrypted parition, or container, and bounce that around as I see fit between devices, PCs, internet storage, etc.. I can then bring it back when I need it. I can also switch between phones at will. For public keys. in addition to reasons 1-3, having a good back up of my friend's public keys, I can easily re-import them, and share them with other people as needed, to make the fewest amounts of key exchanges needed. I can set up phones for people with all the public keys they need. just load them up, and go. This would just make an already good app fucking awesome.",Ambiguity,Lexical,Key is a general term and can mean public or private key. ,Public key; Private key,Do you want to remove both private and public keys from your phone?,749,753,"key,","key,"
107,802-Signal,"Request Number - 802 | Request Title - Feature Request: import and export keys to file, Bluetooth, QR, and NFC | Request Description - more specificly I'd like to be able to import and export the private key, and public keys to files. I'd also like to be able to import and export public keys via bluetooth, NFC, and QR code. Something like this: https://play.google.com/store/apps/details?id=org.sufficientlysecure.keychain The do key management pretty well, for GPG. (sadly no one writes apps that use their wonderful app, but seriously, best key management app there is.) its also open source, I wonder if you could steal some code from them, and use their key management interface. Reasons I need this new phone, I need to securely wipe the old key, export the old key to a file, and then re-import it. Lost phone, in case I loose my phone, I can reuse the same gpg key. Device immaterial - once I have a back up file of the private key, I can store that on an encrypted parition, or container, and bounce that around as I see fit between devices, PCs, internet storage, etc.. I can then bring it back when I need it. I can also switch between phones at will. For public keys. in addition to reasons 1-3, having a good back up of my friend's public keys, I can easily re-import them, and share them with other people as needed, to make the fewest amounts of key exchanges needed. I can set up phones for people with all the public keys they need. just load them up, and go. This would just make an already good app fucking awesome.",Ambiguity,Syntactic,"Conjunction ""and"" is used with the modifier ""encrypted""",encrypted partition and encrypted container; (encrypted partition) and container;,Do we have to make sure the container is also encrypted?,965,998,"encrypted parition, or container,","encrypted parition, or container,"
108,802-Signal,"Request Number - 802 | Request Title - Feature Request: import and export keys to file, Bluetooth, QR, and NFC | Request Description - more specificly I'd like to be able to import and export the private key, and public keys to files. I'd also like to be able to import and export public keys via bluetooth, NFC, and QR code. Something like this: https://play.google.com/store/apps/details?id=org.sufficientlysecure.keychain The do key management pretty well, for GPG. (sadly no one writes apps that use their wonderful app, but seriously, best key management app there is.) its also open source, I wonder if you could steal some code from them, and use their key management interface. Reasons I need this new phone, I need to securely wipe the old key, export the old key to a file, and then re-import it. Lost phone, in case I loose my phone, I can reuse the same gpg key. Device immaterial - once I have a back up file of the private key, I can store that on an encrypted parition, or container, and bounce that around as I see fit between devices, PCs, internet storage, etc.. I can then bring it back when I need it. I can also switch between phones at will. For public keys. in addition to reasons 1-3, having a good back up of my friend's public keys, I can easily re-import them, and share them with other people as needed, to make the fewest amounts of key exchanges needed. I can set up phones for people with all the public keys they need. just load them up, and go. This would just make an already good app fucking awesome.",Ambiguity,Vagueness,"""good"" is a vague quality and cannot be measured. ",virtuousness; rightfull; advantages;,"What do you mean by ""good backup""? What features and criteria qualify a backup to be ""good""?",1218,1230,good back up,good back up
109,8-Mastodon,Request Number - 8 | Request Title - Add local and federated timeline | Request Description - At the moment there seems to be no way to access local and federated timeline. Please consider adding that feature.,Ambiguity,Pragmatic,"A potential typo or usage of incorrect grammar creates alternative possible meanings as the reader attempts to correct the author's use of language, resulting in a literal interpretation and one or more corrected interpretations.",local and federated timelines; a single timeline that combines the local timeline and federated timeline,"When you wrote ""local and federated timeline"", did you mean a local timeline and a federated timeline, a single timeline that combines the local timeline and federated timeline, or something else?",41,69,local and federated timeline,local and federated timeline
110,8-Mastodon,Request Number - 8 | Request Title - Add local and federated timeline | Request Description - At the moment there seems to be no way to access local and federated timeline. Please consider adding that feature.,Ambiguity,Pragmatic,"A potential typo or usage of incorrect grammar creates alternative possible meanings as the reader attempts to correct the author's use of language, resulting in a literal interpretation and one or more corrected interpretations.",local and federated timelines; a single timeline that combines the local timeline and federated timeline,"When you wrote ""local and federated timeline"", did you mean a local timeline and a federated timeline, a single timeline that combines the local timeline and federated timeline, or something else?",143,172,local and federated timeline.,local and federated timeline.
111,592-Signal,"Request Number - 592 | Request Title - Feature - Emoji | Request Description - I hate emoji, but this guy on this issue requested it and I figure I'll help him/you out by making a new issue/feature request.",Ambiguity,Pragmatic,"The highlighted text refers to a person the author can currently view at the time of writing, but readers afterward must attempt to resolve the identity of later using contextual information about the author, which creates multiple possibilities for the target of the demonstrative and pronoun.",any theoretical person the author is currently looking at,"When you wrote ""this guy"", can you be more descriptive about the identity or nature of the person being referred to?",97,105,this guy,this guy
112,592-Signal,"Request Number - 592 | Request Title - Feature - Emoji | Request Description - I hate emoji, but this guy on this issue requested it and I figure I'll help him/you out by making a new issue/feature request.",Ambiguity,Pragmatic,"The highlighted pronoun could be used as an anaphor for an existing concept in context, or as a deictic expression to introduce a new concept",emoji compatibility; a specific emoticon or additional emoji characters not yet identified in the context; a different feature related to emoji,"When you wrote ""requested it"", does 'it' refer to emoji compatibility, a specific emoticon or additional emoji characters not yet identified in the context, a different feature related to emoji, or something else?",130,132,it,it
113,592-Signal,"Request Number - 592 | Request Title - Feature - Emoji | Request Description - I hate emoji, but this guy on this issue requested it and I figure I'll help him/you out by making a new issue/feature request.",Ambiguity,Pragmatic,"The highlighted text refers to an issue the author can currently view at the time of writing, but readers afterward must attempt to resolve the identity of later using contextual information about the author, which creates multiple possibilities for the target of the demonstrative.",any theoretical issue the author is currently looking at,"When you wrote ""this issue"", can you be more descriptive about the identity, nature, or content of the issue being referred to?",109,119,this issue,this issue
114,77-Signal,"Request Number - 77 | Request Title - Display all recipients for group thread. | Request Description - After creating a bulk message, the recipients are not easily listed anywhere. The contacts are listed, but after the first few it gets cut. you can check the details of each message sent but that's slow. Please make an option included in a bulk sms message with easily displays the currently included recipients. So I know who any future messages will be sent in bulk too. adding/removing people would be overkill.. but having a nice list would be awesome.",Ambiguity,Vagueness,"The term 'easily' is a vague term that cannot be empirically measured, making it impossible to evaluate the success of fulfilling this requirement without additional clarification.",readily; quickly; simply; effortlessly,"When you wrote ""easily displays"", can you clarify or give examples of what would qualify as easily displaying something?",365,371,easily,easily
115,77-Signal,"Request Number - 77 | Request Title - Display all recipients for group thread. | Request Description - After creating a bulk message, the recipients are not easily listed anywhere. The contacts are listed, but after the first few it gets cut. you can check the details of each message sent but that's slow. Please make an option included in a bulk sms message with easily displays the currently included recipients. So I know who any future messages will be sent in bulk too. adding/removing people would be overkill.. but having a nice list would be awesome.",Ambiguity,Pragmatic,"""it"" should be corrected to ""they get""",Bulk message; contacts,NA,230,232,it,it
116,77-Signal,"Request Number - 77 | Request Title - Display all recipients for group thread. | Request Description - After creating a bulk message, the recipients are not easily listed anywhere. The contacts are listed, but after the first few it gets cut. you can check the details of each message sent but that's slow. Please make an option included in a bulk sms message with easily displays the currently included recipients. So I know who any future messages will be sent in bulk too. adding/removing people would be overkill.. but having a nice list would be awesome.",Ambiguity,Vagueness,"""Easily"" is vague and cannot be measured with any metric. ",Easily accessible; easily readable,"Can you explain exactly what you mean by ""easily displays""?; What kind of metrics will make the list of recipients easily accessible?",365,371,easily,easily
117,77-Signal,"Request Number - 77 | Request Title - Display all recipients for group thread. | Request Description - After creating a bulk message, the recipients are not easily listed anywhere. The contacts are listed, but after the first few it gets cut. you can check the details of each message sent but that's slow. Please make an option included in a bulk sms message with easily displays the currently included recipients. So I know who any future messages will be sent in bulk too. adding/removing people would be overkill.. but having a nice list would be awesome.",Ambiguity,Vagueness,"""Nice"" is a vague term and cannot be measured using any metric. ",What is a nice list?; a searchable or accessible GUI showing both the message and the list of contacts participating; A list of searchable contacts; A specific GUI layout for the messages and the contact list,"What constitutes a ""nice"" list, in your opinion?; What are the specific functionalities and GUI design you are looking for?",532,541,nice list,nice list
118,6031-Signal,Request Number - 6031 | Request Title - Fingerprint unlock | Request Description - Please add fingerprint support for unlocking the app as an alternative to passphrase,Ambiguity,Lexical,"The term ""fingerprint"" is a technical term used in relation to the application, for which both the technical term and the literal meaning of the term fit in the given context, creating alternative interpretations.",a pattern on the tip of a human finger; a technical term for a hex encoding or QR code used by the Signal app to display a user's public key,"When you wrote ""fingerprint"", did you mean a pattern on the tip of a human finger, a technical term for a hex encoding or QR code used by the Signal app to display a user's public key, or something else?",40,51,Fingerprint,Fingerprint
119,6031-Signal,Request Number - 6031 | Request Title - Fingerprint unlock | Request Description - Please add fingerprint support for unlocking the app as an alternative to passphrase,Ambiguity,Lexical,"The term ""fingerprint"" is a technical term used in relation to the application, for which both the technical term and the literal meaning of the term fit in the given context, creating alternative interpretations.",a pattern on the tip of a human finger; a technical term for a hex encoding or QR code used by the Signal app to display a user's public key,"When you wrote ""fingerprint"", did you mean a pattern on the tip of a human finger, a technical term for a hex encoding or QR code used by the Signal app to display a user's public key, or something else?",94,105,fingerprint,fingerprint
120,496-Signal,Request Number - 496 | Request Title - Feature Request: Ability to change maximum size of MMS | Request Description - I have seen this feature on other third party messaging apps it'd be great.  Thanks!,Ambiguity,Lexical,"The term MMS is an acronym that can have multiple meanings, and one of its likely meanings can be commonly misused to indicate a subcategory of its literal meaning (in this case an attachment as opposed to the entire message), which creates multiple possible interpretations",messages using the Multimedia Messaging Service protocol; file attachments to messages,"When you wrote ""MMS"", did you mean messages using the Multimedia Messaging Service protocol, file attachments to messages, or something else?",90,93,MMS,MMS
121,757-Signal,"Request Number - 757 | Request Title - different notification settings for group chats | Request Description - It would be very nice to be able to change the notification settings for goups independently from other (personal) chats, as group chats might have a lower priority for the user.",Ambiguity,Semantic,"The interaction between the term ""settings"" and the plural ""groups"" can be interpreted as having the collective scope of ""all groups"" or the distributive scope of ""each group"", which creates multiple possible interpretations.",notification settings for all groups together; notification settings for each group individually,"When you wrote ""notification settings for all goups"", did you mean notification settings for all groups together, notification settings for each group individually, or something else?",158,189,notification settings for goups,notification settings for goups
122,1211-Signal,Request Number - 1211 | Request Title - Chat scrolls when new messages are received | Request Description - When being in a chat and messages are received the chat scrolls with them to the most recent message. So when you have received something over 100 messages (like when you are in an active group chat) you have to scroll quite some time up until you reach the part you read last. It would be far more convenient if the chat stayed where you left it/where the new received messages start and you could then just continue reading.,Ambiguity,Lexical,The selected word can have multiple meanings which creates an alternative interpretation of the text.,a member of; actively viewing,"When you wrote ""When being in a chat"", did you mean ""when being a member of a chat thread"", ""when actively viewing a chat thread"", or something else?",119,121,in,in
123,58-Mastodon,"Request Number - 58 | Request Title - Feature: Open toot with another profile | Request Description - (As I just learned) it's possible to be logged in to multiple profiles in the Mastodon app. When coming across an interesting toot, one might want to boost it not only with the current profile but also with one of the other profiles. Therefore, it would be useful if the three-dot menu of each toot contained an option to open it with another profile. For reference, this is what the feature looks like in Tusky: screen-20220420-144854.mp4",Ambiguity,Lexical,"The selected word can be a technical term associated with the app but also has multiple literal meanings that fit in the context, which creates multiple alternative interpretations of the text.",support; promote; technical term on mastodon for re-blogging,"When you wrote ""boost"", did you mean support, promote, the technical term on mastodon for re-blogging, or something else?",252,257,boost,boost
124,170-Mastodon,Request Number - 170 | Request Title - Option to hide reblogs from people you follow | Request Description - In the dropdown on profiles.,Ambiguity,Syntactic,"The highlighted prepositional phrase can attach to multiple targets in the sentence, which creates multiple possible interpretations.",your reblogs are hidden from people you follow; reblogs from people you follow are hidden from you,"When you wrote ""hide reblogs from people you follow"", did you mean your reblogs are hidden from people you follow, reblogs from people you follow are hidden from you, or something else?",62,84,from people you follow,from people you follow
125,170-Mastodon,Request Number - 170 | Request Title - Option to hide reblogs from people you follow | Request Description - In the dropdown on profiles.,Ambiguity,Syntactic,Words have been omitted for brevity however assumptions about what those words may be can create multiple possible interpretations of the author's intent.,the option should be added in the dropdown on individual profiles; the option should be added in a view titled 'profiles'; the option should be added to the dropdown in the 'profiles' section of settings; there is an issue with the existing option located in the dropdown on profiles,"When you wrote ""In the dropdown on profiles"", did you mean the option should be added in the dropdown on individual profiles of people you follow, the option should be added in a view titled 'profiles', the option should be added to the dropdown in the 'profiles' section of the settings menu, there is an issue with the existing option located in the dropdown on profiles, or something else?",109,137,In the dropdown on profiles.,In the dropdown on profiles.
126,2798-Signal,Request Number - 2798 | Request Title - [Feature request] Add ability to delete image in image view | Request Description - Currently the only way to delete an image is by long-tapping the image and selecting the delete icon. If you short-tap the image it is displayed in full screen mode. There is already a save icon in that view. My suggestion is to also add a delete icon in that view.,No Defect Found,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a
